jj,amount,label
10.07,95.762,Individuals
8.973,125.09,Individuals
11.946,156.315,Individuals
10.561,114.438,Individuals
8.138,113.726,Individuals
8.106,113.71,Individuals
8.272,113.375,Individuals
8.361,113.372,Individuals
8.308,191.184,Individuals
16.512,120.904,Individuals
20.904,8887.843,Individuals
8.844,116.915,Individuals
17.397,3235.549,Individuals
9.949,114.138,Individuals
8.955,113.948,Individuals
44.683,6031.462,Individuals
8.525,113.732,Individuals
13.819,140.904,Individuals
13.001,64370.947,Individuals
8.746,153.11,Individuals
94.577,1167.585,Individuals
19.819,7650.14,Individuals
8.529,115.167,Individuals
15.419,115.301,Individuals
20.072,35172.391,Individuals
10.231,113.184,Individuals
8.769,120.724,Individuals
9.952,113.975,Individuals
12.598,119.834,Individuals
10.048,145.365,Individuals
8.077,186.035,Individuals
8.722,159.357,Individuals
7.569,568.086,Individuals
10.948,157.371,Individuals
10.348,123.565,Individuals
15.161,115.512,Individuals
7.654,139.425,Individuals
10.158,18315.272,Individuals
8.2,113.728,Individuals
27.938,75321.366,Individuals
12.587,236.262,Individuals
9.491,120.669,Individuals
7.483,117.152,Individuals
4.982,176.968,Individuals
15.396,98.585,Individuals
116.319,4865.74,Individuals
7.104,347.663,Individuals
18.944,4237409.867,Individuals
5.001,180.491,Individuals
13.964,97.973,Individuals
8.903,117.062,Individuals
12.416,224.538,Individuals
14.262,401.235,Individuals
9.482,575.95,Individuals
5.304,176.503,Individuals
7.599,117.047,Individuals
8.666,145.413,Individuals
6.445,491.343,Individuals
8.71,156.517,Individuals
8.451,128.049,Individuals
10.565,164.466,Individuals
774.838,5323.995,Individuals
14.583,97.713,Individuals
16.361,97.355,Individuals
7.512,151.457,Individuals
7.57,148.915,Individuals
9.069,107.182,Individuals
7.224,132.755,Individuals
15.763,23802.483,Individuals
8.666,145.427,Individuals
7.429,229.476,Individuals
11.927,202.883,Individuals
7.585,124.916,Individuals
7.55,124.059,Individuals
5.126,176.247,Individuals
1.444,11687.52,Individuals
7.259,117.06,Individuals
11.631,105.808,Individuals
7.957,123.53,Individuals
7.34,381.386,Individuals
8.709,132.804,Individuals
7.295,113.219,Individuals
5.573,197.103,Individuals
10.793,116.356,Individuals
17.046,113675.843,Individuals
42.921,4153.725,Individuals
13.474,26358.924,Individuals
12.646,129.16,Individuals
7.661,116.609,Individuals
7.55,192.244,Individuals
11.584,111.339,Individuals
49.612,3795.069,Individuals
5.435,126.546,Individuals
4.9,156.969,Individuals
12.79,115.704,Individuals
7.641,253.412,Individuals
6.592,111.075,Individuals
8.057,117.085,Individuals
20.448,115078.945,Individuals
8.061,132.287,Individuals
31.826,797.984,Individuals
9.632,106.235,Individuals
17.15,8331.099,Individuals
6.811,112.771,Individuals
5.682,177.994,Individuals
12.277,115.967,Individuals
8.033,135.442,Individuals
12.815,115.454,Individuals
10.155,192.496,Individuals
3.737,185.395,Individuals
16.308,1195.941,Individuals
12.669,108.442,Individuals
7.128,121.33,Individuals
9.308,226.417,Individuals
11.207,160.465,Individuals
17.919,128.882,Individuals
607.939,5704.073,Individuals
6.569,111.064,Individuals
7.445,126.374,Individuals
7.453,279.308,Individuals
14.172,115.417,Individuals
5.259,107.295,Individuals
31.658,110.281,Individuals
41.629,2438.075,Individuals
13.144,106.444,Individuals
10.899,132.102,Individuals
4.57,105.876,Individuals
5.282,107.353,Individuals
8.755,413.352,Individuals
8.166,127.929,Individuals
11.987,137.528,Individuals
8.323,184.595,Individuals
8.693,112.583,Individuals
7.649,480.332,Individuals
14.178,92.179,Individuals
25.988,94.811,Individuals
7.387,106.446,Individuals
5.267,107.297,Individuals
9.442,187.217,Individuals
7.789,106.544,Individuals
8.145,112.531,Individuals
21.299,98.617,Individuals
8.978,117.662,Individuals
6.822,112.14,Individuals
8.606,274.718,Individuals
8.742,102.926,Individuals
4.911,203.768,Individuals
5.509,103.341,Individuals
8.01,105.906,Individuals
7.807,110.58,Individuals
15.027,94.085,Individuals
25.572,91.446,Individuals
4.689,106.643,Individuals
7.668,138.14,Individuals
8.339,119.276,Individuals
12.61,23204.639,Individuals
9.236,108.49,Individuals
11.487,99.362,Individuals
8.868,232.946,Individuals
9.33,107.567,Individuals
52.214,8560.591,Individuals
7.089,113.741,Individuals
8.995,110.608,Individuals
10.77,118.466,Individuals
13.56,91.19,Individuals
9.635,104.264,Individuals
6.939,104.25,Individuals
9.08,7654.338,Individuals
10.309,106.823,Individuals
9.244,116.868,Individuals
8.438,216.541,Individuals
26.165,3262.375,Individuals
8.65,516.951,Individuals
17.833,50147.236,Individuals
15.512,102.762,Individuals
9.506,2483.032,Individuals
51.66,11408.885,Individuals
6.025,105.428,Individuals
15.216,280.565,Individuals
10.883,118.217,Individuals
4.601,164.13,Individuals
3.659,523.144,Individuals
9.364,216.574,Individuals
11.983,26739.104,Individuals
8.938,210.362,Individuals
8.365,358.832,Individuals
58.575,8931.351,Individuals
8.906,150.936,Individuals
8.512,108.082,Individuals
7.653,513.772,Individuals
6.418,105.946,Individuals
8.197,130.465,Individuals
57.036,6535.406,Individuals
5.949,159.626,Individuals
8.624,4186.344,Individuals
8.069,286.272,Individuals
10.42,137.375,Individuals
8.723,100.492,Individuals
8.622,122.186,Individuals
11.924,108.264,Individuals
8.968,105.782,Individuals
8.016,105.053,Individuals
8.968,126.064,Individuals
7.597,133.817,Individuals
3.396,626.293,Individuals
9.663,283.79,Individuals
4.683,162.644,Individuals
6.637,100.076,Individuals
7.969,105.672,Individuals
30.297,3105.72,Individuals
7.433,155.913,Individuals
30.543,1125.383,Individuals
10.314,105.402,Individuals
9.704,105.7,Individuals
14.03,8845.45,Individuals
9.98,110.805,Individuals
11.876,104.079,Individuals
7.663,124.213,Individuals
7.234,105.723,Individuals
6.128,106.403,Individuals
7.68,100.479,Individuals
9.101,255.61,Individuals
8.168,490.174,Individuals
4.706,105.935,Individuals
8.567,242.73,Individuals
10.262,179.415,Individuals
8.397,116.289,Individuals
12.742,132.333,Individuals
7.319,105.786,Individuals
7.003,106.068,Individuals
11.888,164.998,Individuals
9.563,104.776,Individuals
11.878,6060.981,Individuals
8.88,602.778,Individuals
15.657,102.728,Individuals
140.386,7154.447,Individuals
5.64,137.83,Individuals
21.391,1319.859,Individuals
18.359,976.472,Individuals
13.576,105.11,Individuals
10.404,21365.508,Individuals
15.93,1242.445,Individuals
7.449,103.787,Individuals
8.601,104.734,Individuals
7.762,116.6,Individuals
10.182,602.863,Individuals
10.255,5863.112,Individuals
5.194,105.723,Individuals
7.955,154.053,Individuals
7.903,119.855,Individuals
14.171,104.193,Individuals
8.667,104.85,Individuals
10.346,98.36,Individuals
8.057,103.762,Individuals
59.173,326.574,Individuals
9.117,162.353,Individuals
30.762,449.288,Individuals
7.794,128.028,Individuals
12.583,3721.044,Individuals
7.193,117.196,Individuals
17.824,43257.911,Individuals
10.34,119.698,Individuals
10.352,113.899,Individuals
6.713,103.88,Individuals
8.986,103.717,Individuals
10.667,172.839,Individuals
7.63,103.903,Individuals
15.878,1334.416,Individuals
12.187,116.508,Individuals
6.643,103.666,Individuals
12.071,104.303,Individuals
4.955,103.357,Individuals
9.819,705.942,Individuals
24.771,2776.139,Individuals
10.871,104.553,Individuals
7.441,105.626,Individuals
8.647,111.237,Individuals
5.569,103.351,Individuals
7.147,101.374,Individuals
8.002,108.93,Individuals
9.582,220.737,Individuals
9.6,479.195,Individuals
113.22,2213.656,Individuals
152.507,8330.947,Individuals
9.487,111.777,Individuals
8.295,144.913,Individuals
10.153,501.202,Individuals
12.48,93.218,Individuals
7.108,101.599,Individuals
9.034,103.502,Individuals
5.512,103.736,Individuals
8.169,104.052,Individuals
4.67,106.031,Individuals
7.987,146.217,Individuals
5.798,103.666,Individuals
9.789,113.104,Individuals
1.744,385.551,Individuals
10.4,1925.062,Individuals
9.728,116.711,Individuals
9.622,111.44,Individuals
4.399,137.605,Individuals
5.915,106.031,Individuals
22.234,91.168,Individuals
15.065,101.369,Individuals
8.62,107.418,Individuals
3.665,156.734,Individuals
7.305,178.45,Individuals
9.972,107.092,Individuals
41.98,4339.584,Individuals
9.451,100.609,Individuals
8.718,112.208,Individuals
22.678,99.364,Individuals
20.893,91.262,Individuals
13.111,12212.157,Individuals
8.564,107.545,Individuals
8.527,154.334,Individuals
16.124,9380.625,Individuals
8.972,107.417,Individuals
29.892,1067.236,Individuals
8.302,103.738,Individuals
20.367,111.718,Individuals
7.999,106.786,Individuals
20.6,92.472,Individuals
15.153,7643.171,Individuals
14.269,113.498,Individuals
15.473,9187.756,Individuals
8.826,202.949,Individuals
30.748,1478.103,Individuals
3.593,166.701,Individuals
8.407,14122.12,Individuals
9.646,116.249,Individuals
13.632,94.568,Individuals
11.067,103.707,Individuals
17.66,571.611,Individuals
10.851,163.817,Individuals
13.817,114.35,Individuals
6.33,105.613,Individuals
7.55,109.49,Individuals
21.312,90.974,Individuals
7.821,105.666,Individuals
7.563,105.714,Individuals
11.247,119.717,Individuals
10.884,116.2,Individuals
8.6,125.953,Individuals
9.422,116.99,Individuals
6.82,116.304,Individuals
9.808,114.262,Individuals
15.817,128.311,Individuals
23.106,90.382,Individuals
6.356,118.317,Individuals
24.578,112.643,Individuals
63.059,7299.996,Individuals
13.235,18625.698,Individuals
8.51,116.03,Individuals
0.961,1114.404,Individuals
5.952,109.353,Individuals
8.125,189.521,Individuals
8.891,363.152,Individuals
18.757,98.022,Individuals
8.536,120.198,Individuals
6.617,121.108,Individuals
29.119,286.638,Individuals
7.072,104.258,Individuals
6.461,106.105,Individuals
81.794,8447.766,Individuals
4.596,105.88,Individuals
8.226,107.258,Individuals
15.135,22013.265,Individuals
14.93,38811.507,Individuals
6.825,568.348,Individuals
9.028,122.287,Individuals
12.816,128.17,Individuals
8.138,105.664,Individuals
4.595,105.877,Individuals
6.046,176.63,Individuals
11.746,553.742,Individuals
4.68,165.963,Individuals
9.888,109.57,Individuals
8.06,244.319,Individuals
8.513,735.777,Individuals
5.091,105.921,Individuals
8.144,138.865,Individuals
4.486,1342.68,Individuals
5.223,107.162,Individuals
4.76,105.988,Individuals
16.644,27984.783,Individuals
6.297,187.231,Individuals
15.035,165.462,Individuals
11.373,75837.327,Individuals
4.633,106.002,Individuals
12.823,117.034,Individuals
10.627,154.395,Individuals
27.521,3188.568,Individuals
68.206,7104.908,Individuals
7.781,122.13,Individuals
5.567,167.065,Individuals
17.031,21624.267,Individuals
8.894,137.306,Individuals
14.153,103.967,Individuals
7.547,103.955,Individuals
2763.146,85.014,Individuals
8.698,122.516,Individuals
12.166,197.865,Individuals
12.981,117.175,Individuals
5.435,119.672,Individuals
10.367,123.675,Individuals
5.94,106.356,Individuals
6.882,97.957,Individuals
15.411,505.533,Individuals
5.61,101.24,Individuals
10.786,932.703,Individuals
7.173,136.923,Individuals
12.92,1240.311,Individuals
42.362,7945.87,Individuals
8.745,122.419,Individuals
5.636,106.388,Individuals
11.728,799.949,Individuals
4.568,105.872,Individuals
8.094,105.77,Individuals
8.545,107.348,Individuals
9.056,564.94,Individuals
7.179,106.523,Individuals
6.933,336.232,Individuals
32.575,3253.123,Individuals
6.453,105.876,Individuals
6.862,106.573,Individuals
6.955,375.257,Individuals
8.177,1286.129,Individuals
17.962,21648.544,Individuals
5.091,105.976,Individuals
10.945,59387.48,Individuals
25.398,97.427,Individuals
8.059,108.045,Individuals
1.986,162.476,Individuals
7.213,106.583,Individuals
8.303,143.896,Individuals
7.808,118.597,Individuals
12.901,161.075,Individuals
13.298,118.066,Individuals
5.585,103.83,Individuals
10.435,198.838,Individuals
5.016,215.476,Individuals
5.762,122.587,Individuals
7.073,104.855,Individuals
15.089,113.852,Individuals
7.314,108.063,Individuals
8.646,15995.208,Individuals
9.079,332.405,Individuals
6.474,105.92,Individuals
10.881,13390.32,Individuals
8.619,230.637,Individuals
12.453,23054.924,Individuals
7.468,104.184,Individuals
9.529,105.414,Individuals
18.705,220.098,Individuals
3.565,1757.882,Individuals
12.352,167.652,Individuals
8.572,106.201,Individuals
13.956,19574.602,Individuals
11.117,105.681,Individuals
11.128,185.719,Individuals
7.87,107.825,Individuals
14.784,11679.084,Individuals
9.011,113.43,Individuals
8.576,151.143,Individuals
7.257,103.706,Individuals
55.851,6889.403,Individuals
7.911,110.875,Individuals
8.875,118.361,Individuals
7.181,113.264,Individuals
12.437,166.455,Individuals
12.386,169.4,Individuals
10.983,188.741,Individuals
6.312,105.872,Individuals
6.032,112.221,Individuals
7.861,335.675,Individuals
16.294,14331.354,Individuals
7.139,128.873,Individuals
11.548,9624.344,Individuals
26.285,122.162,Individuals
8.465,104.837,Individuals
9.227,111.535,Individuals
6.095,112.389,Individuals
10.209,108.441,Individuals
8.927,9873.163,Individuals
7.159,175.349,Individuals
6.311,105.872,Individuals
7.732,3515.932,Individuals
50.152,7107.525,Individuals
5.488,108.774,Individuals
8.346,126.78,Individuals
14.638,1176.091,Individuals
16.659,29501.974,Individuals
6.746,111.548,Individuals
6.952,248.829,Individuals
10.079,127.474,Individuals
13.453,1036.232,Individuals
8.614,582.055,Individuals
8.894,470203.416,Individuals
951.004,7015.29,Individuals
10.365,114.404,Individuals
11.932,170.358,Individuals
16.544,10661.196,Individuals
42.297,3941.636,Individuals
10.94,114.947,Individuals
8.801,249.141,Individuals
271.744,8263.824,Individuals
12.759,123.483,Individuals
588.179,5798.013,Individuals
14.279,114.594,Individuals
620.156,5880.904,Individuals
23.888,119.094,Individuals
23.021,115.214,Individuals
11.836,542.708,Individuals
98.055,5650.507,Individuals
1760.138,6262.354,Individuals
9.43,151.983,Individuals
76.988,6953.908,Individuals
8.155,113.757,Individuals
66.005,777093.975,Individuals
8.404,105.397,Individuals
10.403,113.292,Individuals
86.857,2356.723,Individuals
7.959,117.779,Individuals
8.181,104.946,Individuals
5.261,21111.752,Individuals
6.884,108.549,Individuals
23.654,463.839,Individuals
6.961,154.595,Individuals
5.082,104.074,Individuals
9.632,186.694,Individuals
9.953,149.952,Individuals
9.294,162.26,Individuals
12.356,67535.621,Individuals
11.459,715.734,Individuals
16.965,29464.766,Individuals
5.759,393.375,Individuals
67.166,7760.792,Individuals
23.826,219.592,Individuals
11.124,174.203,Individuals
9.676,127.531,Individuals
6.344,156.71,Individuals
13.394,137.327,Individuals
9.723,125.463,Individuals
9.705,125.331,Individuals
8.201,130.418,Individuals
8.277,115.515,Individuals
4.589,147.818,Individuals
6.636,137.346,Individuals
10.886,308.003,Individuals
7.668,753.664,Individuals
2.428,241.471,Individuals
8.517,145.121,Individuals
9.516,2851.939,Individuals
28.536,109.288,Individuals
9.084,370.922,Individuals
9.703,125.174,Individuals
14.643,133.475,Individuals
8.729,18945.74,Individuals
682.76,7984.208,Individuals
10.594,213.948,Individuals
4.539,171.087,Individuals
6.849,110.806,Individuals
9.758,115.555,Individuals
11.741,96.236,Individuals
14.488,106.252,Individuals
10.75,117.303,Individuals
54.429,8209.02,Individuals
253.687,6785.2,Individuals
7.966,105.693,Individuals
7.117,105.964,Individuals
6.622,189.512,Individuals
11.064,110.845,Individuals
9.621,125.472,Individuals
18.524,188.861,Individuals
7.658,108.796,Individuals
16.43,2733.83,Individuals
11.975,323.522,Individuals
8.674,150.53,Individuals
12.826,11647.198,Individuals
6.593,114.542,Individuals
12.228,95.763,Individuals
8.608,108.482,Individuals
10.822,182.362,Individuals
16.778,157.031,Individuals
50.546,5889.172,Individuals
10.974,102.802,Individuals
8.606,395.176,Individuals
22.896,2317.514,Individuals
18.551,114580.922,Individuals
7.13,105.966,Individuals
7.25,105.457,Individuals
10.78,104.1,Individuals
15.79,860.841,Individuals
13.605,25464.742,Individuals
8.033,125.764,Individuals
20.883,1500.013,Individuals
8.385,117.019,Individuals
9.02,167.309,Individuals
11.326,102.842,Individuals
25.572,50729.762,Individuals
15.754,945.952,Individuals
10.634,149.961,Individuals
8.548,140.532,Individuals
6.515,111.45,Individuals
3.886,166.703,Individuals
10.2,142.749,Individuals
16.298,14193.149,Individuals
8.543,131.554,Individuals
4.523,180.262,Individuals
3.948,200.867,Individuals
6.937,104.823,Individuals
5.553,202.387,Individuals
8.625,123.679,Individuals
8.418,145.387,Individuals
8.588,367.106,Individuals
9.033,144.345,Individuals
5.882,125.569,Individuals
12.086,129.222,Individuals
23.715,8547.347,Individuals
17.837,1600.139,Individuals
11.477,111.334,Individuals
15.821,352.622,Individuals
15.107,974.88,Individuals
7.375,192.159,Individuals
5.913,193.403,Individuals
27.298,110.213,Individuals
0.897,20983.418,Individuals
12.81,149.129,Individuals
6.369,125.67,Individuals
11.44,154.219,Individuals
65.685,2495.17,Individuals
14.983,119.894,Individuals
11.302,105.471,Individuals
11.449,111.669,Individuals
32.282,137.896,Individuals
6.285,195.549,Individuals
15.535,95.358,Individuals
8.541,4204.266,Individuals
6.14,105.509,Individuals
8.727,200.648,Individuals
0.818,3654.462,Individuals
11.631,110.167,Individuals
9.436,30116.006,Individuals
9.115,277.444,Individuals
19.363,1663.331,Individuals
