jj,amount,label
3.53,140.41,AvgValues
3.51,140.98,AvgValues
3.47,140.05,AvgValues
3.46,140.84,AvgValues
3.45,140.83,AvgValues
3.43,141.01,AvgValues
3.42,142.7,AvgValues
3.38,141.29,AvgValues
3.32,141.03,AvgValues
3.27,141.29,AvgValues
3.27,141.27,AvgValues
3.26,141.35,AvgValues
3.25,141.38,AvgValues
3.22,141.38,AvgValues
3.21,141.37,AvgValues
3.2,141,AvgValues
3.17,141.07,AvgValues
2.83,140.97,AvgValues
2.75,138.99,AvgValues
2.74,133.81,AvgValues
2.67,137.07,AvgValues
2.59,137.97,AvgValues
2.52,137.57,AvgValues
2.52,137.73,AvgValues
2.51,136.42,AvgValues
2.42,137.17,AvgValues
2.37,141.8,AvgValues
2.32,140.52,AvgValues
2.31,140.89,AvgValues
2.31,140.73,AvgValues
2.3,141.15,AvgValues
2.3,141.14,AvgValues
2.3,140.93,AvgValues
2.3,140.91,AvgValues
2.3,140.75,AvgValues
2.27,140.53,AvgValues
2.25,140.02,AvgValues
2.19,140.38,AvgValues
2.13,140.23,AvgValues
2.13,139.89,AvgValues
2.13,139.16,AvgValues
2.1,139.33,AvgValues
2.1,139.34,AvgValues
2.1,139.29,AvgValues
2.09,138.95,AvgValues
2.09,138.98,AvgValues
2.07,138.86,AvgValues
2.02,138.78,AvgValues
2.01,138.58,AvgValues
2.01,138.71,AvgValues
1.97,138.83,AvgValues
1.94,137.6,AvgValues
1.94,137.82,AvgValues
1.93,137.89,AvgValues
1.91,137.58,AvgValues
1.9,137.57,AvgValues
1.89,137.58,AvgValues
1.88,137.61,AvgValues
1.87,137.47,AvgValues
1.86,137.46,AvgValues
1.86,137.64,AvgValues
1.84,137.6,AvgValues
1.83,138.57,AvgValues
1.83,139.42,AvgValues
1.78,139.37,AvgValues
1.77,139.29,AvgValues
1.77,139.28,AvgValues
1.76,139.49,AvgValues
1.76,139.27,AvgValues
1.75,139.26,AvgValues
1.76,138.36,AvgValues
1.73,136.87,AvgValues
1.72,136.68,AvgValues
1.72,139.86,AvgValues
1.71,140.17,AvgValues
1.72,139.41,AvgValues
1.72,139.4,AvgValues
1.73,138.5,AvgValues
1.73,138.45,AvgValues
1.72,137.03,AvgValues
1.69,136.59,AvgValues
1.64,135.96,AvgValues
1.64,136.03,AvgValues
1.64,135.9,AvgValues
1.64,135.89,AvgValues
1.62,135.87,AvgValues
1.62,135.88,AvgValues
1.62,135.86,AvgValues
1.62,134.48,AvgValues
1.61,134.5,AvgValues
1.59,134.43,AvgValues
1.57,134.54,AvgValues
1.57,135.35,AvgValues
1.55,135.38,AvgValues
1.54,136.07,AvgValues
1.53,135.4,AvgValues
1.53,135.13,AvgValues
1.52,135.15,AvgValues
1.52,135.08,AvgValues
1.51,135.14,AvgValues
1.51,135.18,AvgValues
1.51,135.11,AvgValues
1.5,134.99,AvgValues
1.5,134.97,AvgValues
1.5,136.51,AvgValues
1.5,136.5,AvgValues
1.5,136.48,AvgValues
1.49,136.16,AvgValues
1.49,136.14,AvgValues
1.49,133.49,AvgValues
1.49,133.55,AvgValues
1.48,134.4,AvgValues
1.48,134.15,AvgValues
1.48,134.11,AvgValues
1.48,134.14,AvgValues
1.47,134.06,AvgValues
1.47,133.95,AvgValues
1.47,133.79,AvgValues
1.47,133.26,AvgValues
1.47,133.16,AvgValues
1.47,132.48,AvgValues
1.46,132.87,AvgValues
1.46,132.81,AvgValues
1.46,132.8,AvgValues
1.46,132.73,AvgValues
1.46,132.66,AvgValues
1.45,132.67,AvgValues
1.45,132.65,AvgValues
1.45,132.64,AvgValues
1.44,132.79,AvgValues
1.44,132.74,AvgValues
1.44,132.72,AvgValues
1.44,132.69,AvgValues
1.42,132.97,AvgValues
1.42,132.98,AvgValues
1.42,132.92,AvgValues
1.42,132.91,AvgValues
1.38,132.14,AvgValues
1.38,132.13,AvgValues
1.37,132.16,AvgValues
1.37,132.15,AvgValues
1.34,134.47,AvgValues
1.33,134.84,AvgValues
1.29,134.69,AvgValues
1.24,133.44,AvgValues
1.23,133.48,AvgValues
1.22,135.67,AvgValues
1.22,135.02,AvgValues
1.2,133.97,AvgValues
1.2,133.96,AvgValues
1.2,133.94,AvgValues
1.2,133.7,AvgValues
1.21,134.09,AvgValues
1.2,133.89,AvgValues
1.2,133.9,AvgValues
1.21,133.82,AvgValues
1.2,132.84,AvgValues
1.2,132.83,AvgValues
1.2,132.11,AvgValues
1.19,132.04,AvgValues
1.19,131.88,AvgValues
1.2,131.89,AvgValues
1.2,131.9,AvgValues
1.19,131.82,AvgValues
1.19,131.73,AvgValues
1.19,131.71,AvgValues
1.18,131.62,AvgValues
1.18,131.08,AvgValues
1.18,131.05,AvgValues
1.18,131.1,AvgValues
1.16,132.46,AvgValues
1.16,132.43,AvgValues
1.16,132.21,AvgValues
1.14,132.24,AvgValues
1.14,132.33,AvgValues
1.14,132.08,AvgValues
7.84,91.48,DvVariat
7.82,91.48,DvVariat
7.8,91.47,DvVariat
7.77,91.46,DvVariat
7.74,91.45,DvVariat
7.71,91.45,DvVariat
7.68,91.44,DvVariat
7.64,91.43,DvVariat
7.6,91.43,DvVariat
7.55,91.42,DvVariat
7.5,91.42,DvVariat
7.44,91.41,DvVariat
7.38,91.41,DvVariat
7.31,91.4,DvVariat
7.24,91.4,DvVariat
7.16,91.39,DvVariat
7.08,91.39,DvVariat
6.98,91.38,DvVariat
6.88,91.38,DvVariat
6.77,91.37,DvVariat
6.65,91.37,DvVariat
6.53,91.37,DvVariat
6.39,91.36,DvVariat
6.25,91.36,DvVariat
6.09,91.36,DvVariat
5.93,91.35,DvVariat
5.75,91.35,DvVariat
5.57,91.35,DvVariat
5.38,91.35,DvVariat
4.96,91.34,DvVariat
4.51,91.34,DvVariat
4.27,91.34,DvVariat
3.49,91.34,DvVariat
2.95,91.34,DvVariat
2.11,89.7,DvVariat
1.95,89.71,DvVariat
1.66,89.72,DvVariat
2.74,89.79,DvVariat
3.87,89.86,DvVariat
4.83,89.93,DvVariat
5.63,90,DvVariat
6.3,90.07,DvVariat
6.85,90.13,DvVariat
7.3,90.2,DvVariat
7.64,90.27,DvVariat
7.89,90.34,DvVariat
8.05,90.41,DvVariat
8.12,90.48,DvVariat
8.1,90.55,DvVariat
8,90.62,DvVariat
7.81,90.69,DvVariat
7.53,90.76,DvVariat
7.16,90.83,DvVariat
6.7,90.9,DvVariat
6.13,90.97,DvVariat
5.45,91.04,DvVariat
4.65,91.11,DvVariat
3.71,91.18,DvVariat
2.6,91.25,DvVariat
1.28,91.32,DvVariat
1.09,91.53,DvVariat
1.13,91.6,DvVariat
1.19,91.68,DvVariat
1.25,91.75,DvVariat
1.33,91.82,DvVariat
1.43,91.89,DvVariat
1.54,91.96,DvVariat
1.65,92.04,DvVariat
1.79,92.11,DvVariat
1.93,92.18,DvVariat
1.82,92.25,DvVariat
1.7,92.33,DvVariat
1.64,92.4,DvVariat
1.72,92.47,DvVariat
1.79,92.54,DvVariat
1.85,92.62,DvVariat
1.9,92.69,DvVariat
1.95,92.77,DvVariat
2.02,92.84,DvVariat
4.45,99.73,DvVariat
3.09,95.96,DvVariat
2.25,93.74,DvVariat
1.55,91.14,DvVariat
1.46,90.91,DvVariat
1.36,90.85,DvVariat
1.14,91.06,DvVariat
1.03,91.29,DvVariat
1.09,91.57,DvVariat
1.49,92.64,DvVariat
1.65,93.05,DvVariat
1.81,93.48,DvVariat
1.98,93.93,DvVariat
2.16,94.4,DvVariat
2.35,94.88,DvVariat
2.54,95.37,DvVariat
2.74,95.87,DvVariat
2.95,96.38,DvVariat
3.17,96.89,DvVariat
3.39,97.42,DvVariat
3.62,97.95,DvVariat
3.85,98.48,DvVariat
4.1,99.02,DvVariat
4.35,99.57,DvVariat
4.6,100.11,DvVariat
4.86,100.67,DvVariat
5.13,101.22,DvVariat
5.4,101.78,DvVariat
5.67,102.34,DvVariat
5.95,102.9,DvVariat
6.24,103.47,DvVariat
6.53,104.04,DvVariat
6.82,104.6,DvVariat
7.12,105.18,DvVariat
7.42,105.75,DvVariat
7.73,106.32,DvVariat
8.03,106.9,DvVariat
8.34,107.48,DvVariat
8.66,108.06,DvVariat
8.97,108.64,DvVariat
9.28,109.22,DvVariat
9.6,109.8,DvVariat
9.92,110.38,DvVariat
10.24,110.97,DvVariat
10.56,111.55,DvVariat
1.02,91.5,DvVariat
1.03,91.52,DvVariat
1.03,91.54,DvVariat
1.05,91.59,DvVariat
1.05,91.61,DvVariat
1.06,91.64,DvVariat
1.06,91.66,DvVariat
1.07,91.71,DvVariat
1.08,91.73,DvVariat
1.09,91.76,DvVariat
1.09,91.78,DvVariat
1.1,91.8,DvVariat
1.1,91.83,DvVariat
1.11,91.85,DvVariat
1.11,91.87,DvVariat
1.12,91.9,DvVariat
1.12,91.92,DvVariat
1.13,91.95,DvVariat
1.13,91.97,DvVariat
1.14,91.99,DvVariat
1.14,92.02,DvVariat
1.15,92.07,DvVariat
1.16,92.09,DvVariat
1.17,92.14,DvVariat
1.17,92.16,DvVariat
1.17,92.19,DvVariat
1.18,92.21,DvVariat
1.18,92.24,DvVariat
1.19,92.26,DvVariat
1.19,92.29,DvVariat
1.19,92.31,DvVariat
1.2,92.36,DvVariat
1.2,92.38,DvVariat
1.21,92.41,DvVariat
1.21,92.43,DvVariat
1.21,92.46,DvVariat
1.21,92.48,DvVariat
1.21,92.51,DvVariat
1.22,92.53,DvVariat
1.07,91.33,DvVariat
1.17,91.31,DvVariat
1.23,91.3,DvVariat
1.52,91.51,DvVariat
1.42,91.55,DvVariat
1.44,91.58,DvVariat
1.47,91.63,DvVariat
1.47,91.65,DvVariat
1.48,91.7,DvVariat
1.48,91.72,DvVariat
1.47,91.77,DvVariat
1.61,91.84,DvVariat
2.15,91.98,DvVariat
2.42,92.05,DvVariat
2.74,92.13,DvVariat
3.11,92.22,DvVariat
3.32,92.27,DvVariat
3.8,92.39,DvVariat
4.68,92.63,DvVariat
5.03,92.72,DvVariat
2.49,91.36,DvVariat
2.48,91.36,DvVariat
2.34,91.36,DvVariat
4.64,91.36,DvVariat
6.08,91.36,DvVariat
10.91,91.36,DvVariat
12.33,91.36,DvVariat
13.52,91.36,DvVariat
14.47,91.36,DvVariat
15.74,91.36,DvVariat
16.15,91.36,DvVariat
16.45,91.36,DvVariat
16.66,91.36,DvVariat
16.82,91.36,DvVariat
16.94,91.36,DvVariat
27.65,91.36,DvVariat
27.57,91.36,DvVariat
27.5,91.36,DvVariat
27.41,91.36,DvVariat
27.3,91.36,DvVariat
27.14,91.36,DvVariat
26.94,91.36,DvVariat
26.67,91.36,DvVariat
26.31,91.36,DvVariat
25.83,91.36,DvVariat
25.19,91.36,DvVariat
24.35,91.36,DvVariat
23.22,91.36,DvVariat
21.72,91.36,DvVariat
19.71,91.36,DvVariat
17.03,91.36,DvVariat
13.42,91.36,DvVariat
9.19,91.36,DvVariat
7.43,91.36,DvVariat
6.46,91.36,DvVariat
5.98,91.36,DvVariat
4.42,91.36,DvVariat
9.46,91.36,DvVariat
11.37,91.36,DvVariat
12.82,91.36,DvVariat
13.92,91.36,DvVariat
14.74,91.36,DvVariat
15.37,91.36,DvVariat
15.84,91.36,DvVariat
16.2,91.36,DvVariat
16.46,91.36,DvVariat
16.67,91.36,DvVariat
17.02,91.36,DvVariat
17.09,91.36,DvVariat
17.17,91.36,DvVariat
17.2,91.36,DvVariat
17.22,91.36,DvVariat
17.24,91.36,DvVariat
4.38,88.53,DvVariat
3.28,89.11,DvVariat
2.33,89.68,DvVariat
1.51,90.26,DvVariat
1.02,92.56,DvVariat
1.14,93.13,DvVariat
1.44,93.71,DvVariat
1.72,94.28,DvVariat
2,94.86,DvVariat
2.26,95.43,DvVariat
2.5,96,DvVariat
2.73,96.58,DvVariat
2.93,97.15,DvVariat
3.12,97.73,DvVariat
3.3,98.3,DvVariat
3.46,98.88,DvVariat
3.55,99.45,DvVariat
3.61,100.03,DvVariat
3.66,100.6,DvVariat
3.69,101.18,DvVariat
3.72,101.76,DvVariat
3.74,102.33,DvVariat
3.76,102.91,DvVariat
3.77,103.48,DvVariat
3.78,104.06,DvVariat
3.78,104.63,DvVariat
3.78,105.21,DvVariat
3.77,105.78,DvVariat
3.76,106.36,DvVariat
3.75,106.93,DvVariat
3.74,107.51,DvVariat
3.72,108.08,DvVariat
3.71,108.66,DvVariat
3.69,109.24,DvVariat
3.67,109.81,DvVariat
3.65,110.39,DvVariat
3.63,110.96,DvVariat
3.61,111.54,DvVariat
3.59,112.11,DvVariat
3.56,112.69,DvVariat
3.54,113.27,DvVariat
3.52,113.84,DvVariat
3.49,114.42,DvVariat
3.47,114.99,DvVariat
3.44,115.57,DvVariat
3.42,116.15,DvVariat
84.6,65.54,DvVariat
5.5,70.61,DvVariat
2.16,84.09,DvVariat
1.13,105.29,DvVariat
1.36,170.15,DvVariat
1.39,213.8,DvVariat
1.38,264.91,DvVariat
1.54,323.41,DvVariat
1.73,389.21,DvVariat
4.04,463.53,DvVariat
9.81,545.9,DvVariat
17.96,636.04,DvVariat
28.99,733.93,DvVariat
43.43,839.51,DvVariat
61.84,955.64,DvVariat
84.73,1081.61,DvVariat
112.58,1216.64,DvVariat
145.81,1360.75,DvVariat
184.75,1513.93,DvVariat
229.19,1675.98,DvVariat
277.46,1846.27,DvVariat
334.97,2026.38,DvVariat
405.27,2217.12,DvVariat
479.51,2415.43,DvVariat
557.58,2621.01,DvVariat
639.16,2833.48,DvVariat
723.05,3052.26,DvVariat
807.85,3276.71,DvVariat
892.23,3506.26,DvVariat
974.94,3740.39,DvVariat
1054.85,3978.69,DvVariat
1131.02,4220.83,DvVariat
1202.66,4466.59,DvVariat
1269.17,4715.85,DvVariat
1330.11,4968.6,DvVariat
1385.2,5224.91,DvVariat
1434.29,5484.94,DvVariat
1477.37,5756.05,DvVariat
1514.51,6033.35,DvVariat
1545.86,6315.57,DvVariat
1571.62,6602.93,DvVariat
1592.04,6895.69,DvVariat
1607.4,7194.1,DvVariat
1617.98,7498.43,DvVariat
1624.08,7808.93,DvVariat
1625.99,8125.84,DvVariat
1623.99,8450.3,DvVariat
1618.34,8793.06,DvVariat
1609.32,9149.33,DvVariat
1.01,92.86,DvVariat
1.01,94.38,DvVariat
1.02,95.91,DvVariat
1.02,97.44,DvVariat
1.03,98.99,DvVariat
1.03,100.55,DvVariat
1.04,102.11,DvVariat
1.04,103.69,DvVariat
1.05,105.27,DvVariat
1.05,106.86,DvVariat
1.06,108.45,DvVariat
1.07,110.06,DvVariat
1.08,113.29,DvVariat
1.08,114.91,DvVariat
1.09,116.54,DvVariat
1.1,119.82,DvVariat
1.11,121.46,DvVariat
1.12,123.11,DvVariat
1.12,124.77,DvVariat
1.13,126.43,DvVariat
1.13,128.1,DvVariat
1.14,129.76,DvVariat
1.15,131.44,DvVariat
1.15,133.12,DvVariat
1.16,134.8,DvVariat
1.17,138.17,DvVariat
1.19,141.56,DvVariat
1.19,143.26,DvVariat
1.2,144.96,DvVariat
1.21,148.37,DvVariat
1.22,150.08,DvVariat
1.23,151.79,DvVariat
1.24,153.51,DvVariat
1.24,155.23,DvVariat
1.25,156.94,DvVariat
1.26,158.67,DvVariat
1.26,160.39,DvVariat
1.27,162.12,DvVariat
1.28,163.85,DvVariat
1.28,165.58,DvVariat
1.29,167.31,DvVariat
1.3,169.04,DvVariat
1.3,170.78,DvVariat
1.31,172.52,DvVariat
3.23,87.86,DvVariat
3.03,88,DvVariat
2.84,88.13,DvVariat
2.67,88.27,DvVariat
2.52,88.4,DvVariat
2.37,88.54,DvVariat
2.24,88.68,DvVariat
2.11,88.81,DvVariat
1.99,88.95,DvVariat
1.88,89.08,DvVariat
1.78,89.22,DvVariat
1.68,89.35,DvVariat
1.6,89.49,DvVariat
1.54,89.62,DvVariat
1.47,89.76,DvVariat
1.42,89.89,DvVariat
1.36,90.03,DvVariat
1.31,90.16,DvVariat
1.27,90.3,DvVariat
1.22,90.43,DvVariat
1.18,90.57,DvVariat
1.15,90.7,DvVariat
1.11,90.84,DvVariat
1.08,90.98,DvVariat
1.21,91.79,DvVariat
1.35,92.06,DvVariat
1.62,92.6,DvVariat
1.67,92.73,DvVariat
1.72,92.87,DvVariat
1.78,93,DvVariat
1.83,93.14,DvVariat
1.89,93.28,DvVariat
1.94,93.41,DvVariat
2,93.55,DvVariat
2.05,93.68,DvVariat
2.1,93.82,DvVariat
2.15,93.95,DvVariat
2.2,94.09,DvVariat
2.25,94.22,DvVariat
2.28,94.36,DvVariat
2.28,94.49,DvVariat
2.15,158.1,DvVariat
2.37,128.5,DvVariat
2.39,121.25,DvVariat
2.39,116.1,DvVariat
2.39,112.27,DvVariat
2.28,109.29,DvVariat
2.12,106.92,DvVariat
1.98,104.98,DvVariat
1.8,102.01,DvVariat
2.22,99.84,DvVariat
2.3,98.96,DvVariat
2.3,98.18,DvVariat
2.3,97.49,DvVariat
2.3,96.87,DvVariat
2.29,96.32,DvVariat
2.29,95.82,DvVariat
2.29,95.36,DvVariat
2.28,94.95,DvVariat
2.28,94.57,DvVariat
2.25,94.21,DvVariat
2.13,93.89,DvVariat
2.02,93.59,DvVariat
1.91,93.31,DvVariat
1.8,93.06,DvVariat
1.71,92.81,DvVariat
1.62,92.59,DvVariat
1.06,91.49,DvVariat
1.02,91.2,DvVariat
1.05,91.07,DvVariat
1.08,90.94,DvVariat
1.11,90.82,DvVariat
1.17,90.59,DvVariat
1.2,90.49,DvVariat
1.23,90.38,DvVariat
1.26,90.29,DvVariat
1.29,90.19,DvVariat
1.32,90.11,DvVariat
1.35,90.02,DvVariat
1.38,89.94,DvVariat
1,91.62,DvVariat
1.01,91.23,DvVariat
1.16,91.05,DvVariat
1.89,90.87,DvVariat
2.63,90.71,DvVariat
3.95,90.41,DvVariat
5.42,90.01,DvVariat
5.78,89.89,DvVariat
6.1,89.77,DvVariat
6.36,89.67,DvVariat
6.59,89.56,DvVariat
6.78,89.47,DvVariat
6.95,89.38,DvVariat
7.09,89.29,DvVariat
7.21,89.21,DvVariat
7.31,89.13,DvVariat
7.4,89.06,DvVariat
7.48,88.99,DvVariat
7.54,88.92,DvVariat
8.84,88.86,DvVariat
10.04,88.8,DvVariat
11.16,88.74,DvVariat
12.18,88.68,DvVariat
13.12,88.63,DvVariat
13.99,88.58,DvVariat
14.79,88.53,DvVariat
15.52,88.49,DvVariat
16.18,88.45,DvVariat
16.79,88.41,DvVariat
17.67,88.37,DvVariat
18.89,88.33,DvVariat
20.06,88.29,DvVariat
21.17,88.26,DvVariat
22.23,88.23,DvVariat
23.23,88.2,DvVariat
23.65,88.17,DvVariat
23.75,88.14,DvVariat
23.79,88.11,DvVariat
23.78,88.08,DvVariat
23.73,88.06,DvVariat
23.64,88.03,DvVariat
23.52,88.01,DvVariat
23.38,87.99,DvVariat
3276.43,79.61,DvVariat
12.47,84.02,DvVariat
2.05,93.44,DvVariat
5.31,108.33,DvVariat
5.66,128.81,DvVariat
5.72,154.95,DvVariat
5.7,186.86,DvVariat
5.66,224.64,DvVariat
5.6,268.41,DvVariat
5.54,318.29,DvVariat
5.46,374.41,DvVariat
5.38,436.91,DvVariat
5.28,505.94,DvVariat
5.17,581.66,DvVariat
5.05,664.25,DvVariat
4.91,753.88,DvVariat
4.74,850.78,DvVariat
4.5,955.17,DvVariat
4.29,1067.22,DvVariat
4.02,1187.16,DvVariat
3.71,1315.25,DvVariat
3.37,1451.73,DvVariat
2.98,1596.89,DvVariat
2.84,1751.03,DvVariat
2.95,1914.44,DvVariat
3.06,2087.45,DvVariat
3.15,2270.41,DvVariat
3.25,2463.65,DvVariat
3.33,2667.56,DvVariat
3.41,2882.51,DvVariat
3.49,3108.89,DvVariat
3.56,3347.12,DvVariat
3.62,3597.59,DvVariat
3.68,3860.75,DvVariat
3.73,4137.03,DvVariat
3.77,4426.87,DvVariat
3.81,4730.71,DvVariat
3.84,5049.02,DvVariat
3.86,5382.26,DvVariat
3.88,5730.89,DvVariat
3.97,6095.38,DvVariat
4.28,6476.22,DvVariat
4.57,6873.87,DvVariat
4.83,7288.82,DvVariat
5.07,7721.57,DvVariat
5.28,8172.61,DvVariat
5.47,8642.45,DvVariat
5.64,9131.56,DvVariat
5.8,9640.43,DvVariat
5.95,10169.57,DvVariat
4.74,94.62,DvVariat
5.52,99.41,DvVariat
5.85,113.55,DvVariat
5.9,122.9,DvVariat
5.95,146.18,DvVariat
5.96,160.11,DvVariat
5.97,175.56,DvVariat
5.97,192.53,DvVariat
5.97,211.03,DvVariat
5.98,231.05,DvVariat
5.98,252.59,DvVariat
5.98,275.66,DvVariat
5.98,300.25,DvVariat
5.98,326.36,DvVariat
5.98,354,DvVariat
5.98,383.16,DvVariat
5.98,413.85,DvVariat
5.98,446.06,DvVariat
5.98,479.79,DvVariat
5.98,515.05,DvVariat
5.98,551.83,DvVariat
5.98,590.13,DvVariat
5.98,629.96,DvVariat
5.98,671.31,DvVariat
5.98,714.18,DvVariat
5.98,758.58,DvVariat
5.98,804.5,DvVariat
5.98,851.94,DvVariat
5.98,900.91,DvVariat
5.98,951.41,DvVariat
5.98,1003.42,DvVariat
5.98,1056.96,DvVariat
5.98,1112.02,DvVariat
5.98,1168.61,DvVariat
5.98,1226.72,DvVariat
5.98,1286.35,DvVariat
5.98,1347.51,DvVariat
5.98,1410.19,DvVariat
5.98,1474.39,DvVariat
5.98,1540.12,DvVariat
5.98,1607.37,DvVariat
5.98,1676.15,DvVariat
5.98,1746.45,DvVariat
5.98,1818.27,DvVariat
5.98,1891.62,DvVariat
5.98,1966.49,DvVariat
5.98,2042.88,DvVariat
2.5,92.57,DvVariat
3.87,94.06,DvVariat
4.54,95.81,DvVariat
4.91,97.82,DvVariat
5.12,100.08,DvVariat
5.25,102.6,DvVariat
5.33,105.36,DvVariat
5.37,108.37,DvVariat
5.4,111.62,DvVariat
5.4,118.81,DvVariat
5.36,126.91,DvVariat
5.33,131.3,DvVariat
5.29,135.89,DvVariat
5.24,140.7,DvVariat
5.19,145.71,DvVariat
5.14,150.92,DvVariat
5.08,156.33,DvVariat
5.01,161.94,DvVariat
4.94,167.73,DvVariat
4.86,173.71,DvVariat
4.78,179.88,DvVariat
4.69,186.21,DvVariat
4.6,192.72,DvVariat
4.49,199.4,DvVariat
4.38,206.25,DvVariat
4.27,213.25,DvVariat
4.14,220.41,DvVariat
4.01,227.73,DvVariat
3.87,235.19,DvVariat
3.72,242.79,DvVariat
3.55,250.54,DvVariat
3.38,258.42,DvVariat
3.2,266.43,DvVariat
3,274.57,DvVariat
2.78,282.83,DvVariat
2.61,291.22,DvVariat
2.67,299.71,DvVariat
2.74,308.32,DvVariat
2.79,317.03,DvVariat
2.85,325.85,DvVariat
2.91,334.76,DvVariat
2.96,343.77,DvVariat
3.02,352.87,DvVariat
3.07,362.05,DvVariat
3.12,371.32,DvVariat
3.17,380.66,DvVariat
3.21,390.08,DvVariat
178.93,63132.15,Individuals
5.32,1184899.49,Individuals
1.86,512934.61,Individuals
4.44,6629834.82,Individuals
0.85,16629.09,Individuals
6.98,53082.45,Individuals
4.19,9535.31,Individuals
2.58,20956.18,Individuals
173.41,7075.16,Individuals
6.32,2468.81,Individuals
6.27,42920.77,Individuals
1.59,1425.11,Individuals
0.77,23205.16,Individuals
0.77,17093.28,Individuals
0.85,16442.04,Individuals
0.93,16682.54,Individuals
9.57,14740.07,Individuals
21.37,648576.42,Individuals
10.67,527.7,Individuals
6.56,550.67,Individuals
12.15,1032.99,Individuals
52.53,22433.8,Individuals
0.99,5190.97,Individuals
1.55,585.68,Individuals
5.74,2844.76,Individuals
7.93,402.75,Individuals
13.93,2666.26,Individuals
5.52,633.43,Individuals
15.27,549.37,Individuals
10.33,525.41,Individuals
20.41,3486.19,Individuals
26.74,14390.59,Individuals
6.01,597.86,Individuals
19.66,373.31,Individuals
12.06,378.62,Individuals
9.14,361.17,Individuals
14.77,361.81,Individuals
7.98,396.24,Individuals
6.01,8670.26,Individuals
766.67,5957.55,Individuals
0.98,6001.09,Individuals
9.32,364.96,Individuals
23.1,371.55,Individuals
8.49,360.94,Individuals
7.01,346.69,Individuals
8.52,367.63,Individuals
7.77,360.47,Individuals
11.34,1305.26,Individuals
6.64,392.92,Individuals
22.04,696.67,Individuals
1237.25,5870.13,Individuals
463.23,49713.56,Individuals
290.36,8845.15,Individuals
10.96,358.92,Individuals
13.79,7358.33,Individuals
5.76,368.43,Individuals
14.49,367.24,Individuals
23.18,245.36,Individuals
10.29,230.5,Individuals
29.79,240.64,Individuals
9.61,231.55,Individuals
9.65,237.44,Individuals
5.61,378.53,Individuals
5.84,357.81,Individuals
2.46,425.82,Individuals
10.01,796.94,Individuals
7.98,324.85,Individuals
9.47,231.33,Individuals
5.25,304.18,Individuals
8.56,238.09,Individuals
286.09,3185.31,Individuals
9.4,230.17,Individuals
12.46,232.68,Individuals
21.74,242.92,Individuals
365.58,3649.78,Individuals
11.97,588.44,Individuals
1067.58,8187.43,Individuals
6.74,471.16,Individuals
9.89,229.98,Individuals
9.03,299.54,Individuals
8.37,302.62,Individuals
7.44,261.44,Individuals
2.93,905.07,Individuals
7.08,249.82,Individuals
8.41,238.4,Individuals
8.14,324.03,Individuals
215.44,2545.03,Individuals
9.36,14671.65,Individuals
13.1,5582.05,Individuals
9.2,543.15,Individuals
7.58,258.59,Individuals
9.22,654.43,Individuals
11.69,341.43,Individuals
9.11,272.83,Individuals
3.63,295.22,Individuals
4.2,277.77,Individuals
6.96,249.61,Individuals
3.13,259.7,Individuals
7.84,242.21,Individuals
45.27,131190.86,Individuals
9.81,238.31,Individuals
10.8,240.37,Individuals
17.28,238.8,Individuals
8.1,252.5,Individuals
6.97,248.6,Individuals
7.38,245.28,Individuals
7.02,236.44,Individuals
6.05,260.78,Individuals
5.86,250.07,Individuals
8.92,234.86,Individuals
8.83,360.93,Individuals
8.56,344.75,Individuals
9.52,475.65,Individuals
123.59,24031.28,Individuals
8.68,231.16,Individuals
4.08,329.65,Individuals
141.91,1947.85,Individuals
5.76,346.55,Individuals
8.72,241.21,Individuals
7.25,257.46,Individuals
8.92,57960.56,Individuals
6.96,247.11,Individuals
10.5,21820.99,Individuals
8.4,249.59,Individuals
9.67,853.82,Individuals
10.18,293.13,Individuals
10.61,254.9,Individuals
12.45,154039.97,Individuals
19.02,257.21,Individuals
6.81,277.16,Individuals
16.54,30325.48,Individuals
